timestamp,datetime,close,volume,open,high,low,ema20,ema50,ema100,rsi,atr,adx,momentum_3,momentum_3_atr,momentum_5,momentum_5_atr,momentum_10,momentum_10_atr,ema_slope_5,ema_slope_10,ema_gap_20_50,ema_gap_50_100,distance_ema20,distance_ema50,distance_ema100,volatility_10,volatility_20,volatility_ratio,return_1,return_3,return_5,return_10,volume_change,volume_ma20,volume_ratio,ema_cross,price_above_ema20,price_above_ema50,price_above_ema100,rsi_above_50,rsi_overbought,rsi_oversold,hour_utc,asia_hours,europe_hours,us_hours
1772395333397,2026-03-01 20:02:13.397000+00:00,2129.3767569565002,10695464.12267848,2149.942076726181,2149.942076726181,2129.3767569565002,2159.30988428545,2165.027293387872,2167.48000879491,36.881145860245965,17.324031462509474,,-15.311691588760368,-0.8838411325848232,-44.77956854603099,-2.584823783247843,-24.375046664203182,-1.4070077578045987,-8.238210958503714,-9.90807514277867,-0.002640802321468657,-0.0011315977065929279,-0.013862358314936929,-0.01646655288838647,-0.01757951708149541,17.168613697473496,,,-0.009565522714452102,-0.007139354715668067,-0.02059629660515816,-0.011317481718750466,-0.029758375239081425,,,0,0,0,0,0,0,0,20,0,0,1
1772398946168,2026-03-01 21:02:26.168000+00:00,2083.9224702647443,11180302.301504195,2129.3767569565002,2149.942076726181,2083.9224702647443,2152.1301305691923,2161.846712088926,2165.8254040715406,28.56025163333605,22.03971763832637,,-55.86325580894163,-2.5346629537483127,-94.45405809469048,-4.285629228317952,-71.59430339974733,-3.2484219886394494,-16.44924401909293,-15.782954024394712,-0.004494574691812803,-0.0018370326505244314,-0.0316930929666453,-0.03604522068490495,-0.03781603708813585,28.56899242622297,,,-0.021346286674380432,-0.026106939180048472,-0.04335984016767991,-0.03321444967372411,0.0453311958475624,,,0,0,0,0,0,0,1,21,0,0,1
1772402476396,2026-03-01 22:01:16.396000+00:00,2099.0969393824876,11024680.790339105,2083.9224702647443,2129.3767569565002,2083.9224702647443,2147.079350456173,2159.3859366886736,2164.5040483351236,30.474228941743846,24.598723176535877,,-50.845137343693295,-2.0669827851955818,-45.591509162773036,-1.8534095788459384,-57.32488525971803,-2.330400844316851,-19.22469784230043,-19.739328427758664,-0.005699113819075932,-0.002364565522705614,-0.02234775862545133,-0.02791951002451958,-0.03021805803641038,32.39068763560177,,,0.007281686019641409,-0.02364953823366145,-0.0212578704350731,-0.026583335692787924,-0.013919257902727078,,,0,0,0,0,0,0,0,22,0,0,1
1772406084989,2026-03-01 23:01:24.989000+00:00,2092.4191037868145,11692164.34463979,2099.0969393824876,2099.0969393824876,2083.9224702647443,2141.8736126781387,2156.759786378797,2163.0766236906024,31.391693274914047,24.773460398146817,,-36.95765316968573,-1.4918244191856564,-47.36662228687146,-1.9119905546345404,-58.38163267387972,-2.3566200173732943,-21.904881122735787,-23.419547879770107,-0.00690210091762334,-0.0029203021486256366,-0.023089368391577325,-0.029832104158437813,-0.03266528754919154,35.93250328189527,,,-0.0031812897586509514,-0.017356089310615497,-0.02213615209677322,-0.027144138312855115,0.06054447897354076,,,0,0,0,0,0,0,0,23,0,0,1
1772409690830,2026-03-02 00:01:30.830000+00:00,2108.4427949306937,11972934.50034739,2092.4191037868145,2108.4427949306937,2092.4191037868145,2138.68972527362,2154.86500240044,2161.9947656953564,38.86916739657232,24.04744033470849,,24.520324665949374,1.0196646430829204,-41.49928179548715,-1.7257255332738304,-73.22334638700158,-3.04495386485325,-23.771014520140852,-28.16276678522081,-0.007506399291278828,-0.0032977708401727666,-0.014142738886098304,-0.02154297713222578,-0.024769704170601384,33.25795786166304,,,0.007657974023884462,0.01176642846162812,-0.019302511562860336,-0.033563039275466666,0.02401353140715301,,,0,0,0,0,0,0,0,0,1,0,0
1772413268561,2026-03-02 01:01:08.561000+00:00,2128.854201804688,12095890.053202307,2108.4427949306937,2128.854201804688,2092.4191037868145,2137.7530087527693,2153.8449710045284,2161.338516905442,43.99966583174068,25.688531334783324,,29.757262422200256,1.158387065200047,-0.5225551518124121,-0.02034196291731286,-45.3021236978434,-1.76351552011464,-21.556875532680806,-29.79508649118452,-0.007471272291363617,-0.0034670857166986166,-0.004162691813154487,-0.011602863500516997,-0.015029721094900167,29.44487586736172,,,0.009680797090188653,0.014176221147249368,-0.0002454028626476257,-0.020836645077658922,0.01026945840648752,,,0,0,0,0,0,0,0,1,1,0,0
1772416862958,2026-03-02 02:01:02.958000+00:00,2135.557101982089,11482984.115226846,2128.854201804688,2135.557101982089,2108.4427949306937,2137.5438747746093,2153.127799670315,2160.8279938376527,45.42387253656102,27.434551765489978,,43.13799819527458,1.5723966829863227,51.634631717344746,1.8821022540741583,-42.819426377345735,-1.560784617272548,-14.58625579458294,-31.03549981367587,-0.007237807666638304,-0.0035635386941011713,-0.0009294652689782724,-0.008160545644766893,-0.011695003918697957,23.390551242738127,29.539869227798,0.7918298846335463,0.0031485952263519135,0.020616327827061243,0.024777616468037333,-0.0196565771894327,-0.0506705943324276,10923360.92196977,1.0512317772208302,0,0,0,0,0,0,0,2,1,0,0
1772420533723,2026-03-02 03:02:13.723000+00:00,2133.030154573735,10325237.236970931,2135.557101982089,2135.557101982089,2128.854201804688,2137.1139966602404,2152.3396567253512,2160.277541575001,46.048864578125155,27.511824050910686,,24.58735964304151,0.8937015443811235,33.933215191247655,1.2334047763773475,-11.658293971525381,-0.42375576224794337,-9.965353795932515,-29.190051638232944,-0.007074004336413919,-0.0036744745510165263,-0.0019109144822818164,-0.008971401001361557,-0.012612910367711616,22.357982380094253,28.963595476348885,0.7719339402578862,-0.001183273163713805,0.011661383321452501,0.016165625586224808,-0.005435891623062128,-0.10082282328691039,10820493.825374182,0.954229761007592,0,0,0,0,0,0,0,3,1,0,0
1772424111216,2026-03-02 04:01:51.216000+00:00,2142.9274777721084,10606644.694016974,2133.030154573735,2142.9274777721084,2133.030154573735,2137.6676615280376,2151.9705516683616,2159.9339759551417,40.50110176700031,26.01410393243727,,14.073275967420614,0.540986382001494,50.50837398529393,1.9415765431117753,3.1417516984224676,0.12077109042779147,-4.2059511501011,-26.110832272836888,-0.0066464153653196705,-0.0036868831989452745,0.002460539745598744,-0.004202229388893053,-0.007873619458906304,22.685906282172688,27.570761796735056,0.8228247898778895,0.004640029667255741,0.0066107279472169544,0.024138746340962358,0.001468255283760156,0.02725433329884419,10789133.8935637,0.9830858341969794,0,1,0,0,0,0,0,4,1,0,0
1772427707149,2026-03-02 05:01:47.149000+00:00,2146.0611280956996,10059987.143810531,2142.9274777721084,2146.0611280956996,2133.030154573735,2138.4670392963862,2151.7388095674733,2159.6592660965384,42.959838824270356,24.740215979934646,,10.504026113610507,0.42457293510005284,37.61833316500588,1.5205337413187665,-3.880948630481271,-0.15686801738629633,-0.22268597723359562,-23.993700497374448,-0.006167928101717325,-0.0036674565536354026,0.003551183469169578,-0.002638648076861592,-0.006296427503314771,22.150424222482364,26.881085729714194,0.8240152367802835,0.0014623221532672481,0.004918635097072022,0.017841761348921237,-0.0018051410186784578,-0.05153915927011332,10727076.274242107,0.9378125862651511,0,1,0,0,0,0,0,5,1,0,0
1772431306743,2026-03-02 06:01:46.743000+00:00,2144.973895496883,10148531.136497602,2146.0611280956996,2146.0611280956996,2142.9274777721084,2139.0867398869095,2151.473518819607,2159.368466678723,41.49637066971809,24.42763273053658,,11.943740923147743,0.4889438553010739,16.119693692195142,0.6598958593332509,15.59713854038273,0.6385038907550123,1.33373113414018,-20.223144398540626,-0.005757346685583773,-0.003656137422095101,0.0027521818074028527,-0.0030210101429878943,-0.006666102336846689,23.40035448129176,26.70274019517962,0.8763278341567028,-0.0005066177214538836,0.0055994243201566984,0.007572004545228994,0.007324743490989993,0.008801600978342039,10692437.792595036,0.9491316511119557,0,1,0,0,0,0,0,6,1,0,0
1772434906014,2026-03-02 07:01:46.014000+00:00,2108.050212079043,10242766.277553828,2144.973895496883,2146.0611280956996,2108.050212079043,2136.130880095684,2149.770644045467,2158.3522636173434,40.82382372017807,24.736406744999613,,-34.87726569306551,-1.4099568321544693,-27.506889903046158,-1.1120002264922928,24.127741814298588,0.9753939633602994,-1.4129946789253154,-15.999250473508255,-0.006344753096132933,-0.003976005083384136,-0.013145574682850544,-0.019406922353314014,-0.02330576541476853,20.103686768836862,27.242782125942774,0.7379454372867363,-0.01721404791701986,-0.01627552311258129,-0.0128804281924918,0.011578041965847774,0.00928559412084029,10663639.273146318,0.9605319549159589,0,0,0,0,0,0,0,7,1,0,0
1772438505413,2026-03-02 08:01:45.413000+00:00,2110.522492547629,8431187.048712343,2108.050212079043,2144.973895496883,2108.050212079043,2133.691986043488,2148.231500849474,2157.405139437745,42.58059361008397,24.61732682586327,,-35.53863554807049,-1.4436431623734107,-22.507662026106118,-0.914301629308442,11.425553165141537,0.4641264766870319,-3.4220106167522317,-13.387364412684747,-0.0067681322056008675,-0.004252163129018123,-0.010858874498948824,-0.017553512406336777,-0.021731035137115915,18.8184064300565,27.40262525413949,0.6867373565681657,0.0011727806360684045,-0.016559936286440036,-0.010551966167868798,0.005443080284087687,-0.17686425519748616,10657671.975516163,0.791090875012975,0,0,0,0,0,0,0,8,0,1,0
1772442106616,2026-03-02 09:01:46.616000+00:00,2118.136814437623,10517429.301431954,2110.522492547629,2118.136814437623,2108.050212079043,2132.210541128644,2147.0513170686168,2156.6275488436836,41.83078485592263,24.612344804869345,36.56327377893985,-26.837081059260072,-1.0903910729362727,-24.790663334485544,-1.0072450849778407,25.717710650808385,1.044911033658171,-5.457120399393716,-9.663071549494816,-0.006912166384655911,-0.004440373480437694,-0.006600533305482726,-0.013467075705703678,-0.017847650340318717,15.283713388667188,27.330204163914814,0.5592242669319807,0.0036077899747006814,-0.01251161196674766,-0.011568596507175788,0.012290898417179008,0.24744347867815764,10645316.541699024,0.9879865253638894,0,0,0,0,0,0,0,9,0,1,0
1772445792419,2026-03-02 10:03:12.419000+00:00,2126.0085977419762,10523986.730797088,2118.136814437623,2126.0085977419762,2110.522492547629,2131.619879853723,2146.226112389141,2156.0212329802835,49.07453820082744,24.249543763774096,35.791560013902966,17.958385662933324,0.740565919007526,-20.05253035372334,-0.8269240258317184,17.565802811282538,0.7243766308512168,-6.847159442663269,-7.069845419896865,-0.006805542273063857,-0.0045431466264378145,-0.0026324027866224393,-0.009420030131242206,-0.013920380179568325,13.764088087263746,24.774486405495818,0.5555751131216126,0.0037163715066457215,0.008518955364550829,-0.009343876598481127,0.008331173534096292,0.0006234821435158189,10629641.518994525,0.9900603620537307,0,0,0,0,0,0,0,10,0,1,0
1772449354064,2026-03-02 11:02:34.064000+00:00,2122.255684222067,10565212.67953563,2126.0085977419762,2126.0085977419762,2118.136814437623,2130.728051698327,2145.286095598275,2155.352608252398,63.664038631397325,20.096127823982442,33.68260127659085,11.733191674437876,0.5838533560895778,-22.718211274815985,-1.1304770488025686,-6.598517582620843,-0.32834771157983655,-8.358688188582619,-7.024957054442439,-0.006786061742449438,-0.0046704713723315725,-0.003976278187874285,-0.010735356661035653,-0.01535568885741009,13.950712851278654,22.487196710185003,0.6203847029522989,-0.0017652391076382612,0.005559377697166745,-0.010591369583802468,-0.0030995629372021494,0.003917331881263086,10623148.032882048,0.9945463102681907,0,0,0,0,1,0,0,11,0,1,0
1772453037114,2026-03-02 12:03:57.114000+00:00,2117.632520743017,10767627.455045825,2122.255684222067,2126.0085977419762,2117.632520743017,2129.4808582740116,2144.2016416823826,2154.6056758264695,57.14450554621869,17.447684274496982,30.751596167023163,-0.5042936946060763,-0.028903187762468054,9.58230866397389,0.5492023189564279,-17.924581239072268,-1.027332966201786,-6.650021821672453,-8.063016500597769,-0.006865391352289443,-0.0048287416397415845,-0.005563955874483915,-0.012391148492228155,-0.017160056477281097,14.129632395797442,19.03773110218271,0.742190984837301,-0.002178419647274943,-0.00023808362668964467,0.004545578947345641,-0.00839339824837082,0.019158608695333257,10648151.622782199,1.0112203353686289,0,0,0,0,1,0,0,12,0,1,0
1772456562486,2026-03-02 13:02:42.486000+00:00,2105.096335776209,10805043.973207764,2117.632520743017,2122.255684222067,2105.096335776209,2127.1585227980304,2142.6681002742976,2153.625292855177,54.67527192948274,17.58946136936233,26.824022030220704,-20.912261965767357,-1.1889086042277315,-5.42615677142021,-0.3084890809033692,-27.933818797526328,-1.5880997269296955,-6.533463245457824,-9.955473862210056,-0.007238441396631459,-0.005087789699178829,-0.010371670369353218,-0.017535037037830933,-0.02253361215619397,15.491775979351685,18.839905063322437,0.8222852465169945,-0.00591990576457968,-0.00983639576433426,-0.0025710016313875705,-0.013095838677024574,0.0034749083136607073,10751714.716168875,1.0049600699466747,0,0,0,0,1,0,0,13,0,1,0
1772460236081,2026-03-02 14:03:56.081000+00:00,2094.5352691674248,10126926.975105349,2105.096335776209,2117.632520743017,2094.5352691674248,2124.0515462617823,2140.7805382701063,2152.4551933762114,44.65567347501862,18.094715685913247,24.440817595754222,-27.720415054642217,-1.531961901795509,-23.60154527019813,-1.3043335789227488,-48.392208604683674,-2.6743834744170303,-8.158994866861576,-13.616115266255292,-0.007814435767359003,-0.0054238783422910315,-0.013896215064226941,-0.021602059751557136,-0.02690877114981282,16.50526048566453,19.31588686240807,0.8544914661819467,-0.005016904181199822,-0.013061769729599493,-0.011142597168098622,-0.02258228946459473,-0.06275930017350018,10714425.331182685,0.9451675346163912,0,0,0,0,0,0,0,14,0,1,0
1772463799799,2026-03-02 15:03:19.799000+00:00,2149.073771446705,10685408.171180977,2094.5352691674248,2149.073771446705,2094.5352691674248,2126.434615327013,2141.105763100561,2152.388234526122,56.15542167934144,19.387815990299455,22.721980495076203,31.441250703688183,1.6217015222043552,23.06517370472875,1.1896736443273468,3.0126433510054085,0.15538848483566206,-5.185264526709943,-12.032423969373212,-0.006852135950679301,-0.005241838458592361,0.010646532913127168,0.0037214454715237366,-0.0015399002030628114,17.065429773280922,19.24551969976632,0.8867222106497465,0.02603847406253479,0.014847359206901611,0.01084905005992276,0.001403801276470995,0.055148140936388756,10697520.452590246,0.9988677487027999,0,1,1,0,1,0,0,15,0,1,0
1772467412947,2026-03-02 16:03:32.947000+00:00,2224.098468667589,13090913.953441529,2149.073771446705,2224.098468667589,2094.5352691674248,2135.735934692782,2144.36037900515,2153.8082391625862,69.03593453941798,26.705594022354358,23.855982332505132,119.00213289137992,4.4560751126435445,101.84278444552183,3.813537506796098,79.12457317070584,2.962846402310705,5.007882994455031,-3.350805194127588,-0.004021919261709858,-0.004386583719778789,0.041373342340431926,0.03718502283624177,0.03263532390066992,36.918176971503904,30.240705922528647,1.2208106869621542,0.0349102474832117,0.05653049262826282,0.04798798994987896,0.036888361828933514,0.2251206265333232,10817292.944128398,1.2101839176452411,0,1,1,1,1,0,0,16,0,0,1
1772470981788,2026-03-02 17:03:01.788000+00:00,2241.790215833222,8044594.076969158,2224.098468667589,2241.790215833222,2149.073771446705,2145.836342420443,2148.1811569199767,2155.550456522401,71.95145877725002,32.84941860871978,25.501607291139784,147.25494666579743,4.482726115180149,124.15769509020538,3.779600989870923,133.74000375417927,4.071305046436174,16.355484146431536,9.705462324759083,-0.0010915348046789462,-0.003418755325409219,0.044716305486999904,0.04357596127854524,0.04000823040345517,50.718082793300965,38.545171368777595,1.3158089844265777,0.007954570094296232,0.07030435287171422,0.05863042519135564,0.06344251336512507,-0.3854826251566432,10660507.532901645,0.754616424418916,0,1,1,1,1,1,0,17,0,0,1
1772474569484,2026-03-02 18:02:49.484000+00:00,2212.6400225054913,13491483.737477465,2241.790215833222,2241.790215833222,2212.6400225054913,2152.1985976666383,2150.708955570389,2156.6809429775117,63.0556921497011,34.224623617959615,25.857920265506625,63.56625105878629,1.8573250583660936,107.5436867292824,3.1422898299704,102.11752995786219,2.983744426170177,25.040074868607917,18.506611623150093,0.0006926283969715609,-0.0027690639297241375,0.028083572261585008,0.028795652138193344,0.02594685120680045,54.08726197117026,41.61682714780896,1.299648860281184,-0.013003087051522533,0.02957844067679205,0.05108729937987744,0.04838495221844097,0.6770869491230378,10783847.680258565,1.2510825576826006,1,1,1,1,1,0,0,18,0,0,1
1772478256647,2026-03-02 19:04:16.647000+00:00,2207.1762490679394,12953776.392165389,2212.6400225054913,2241.790215833222,2207.1762490679394,2157.4345644667624,2152.92335923696,2157.680850028807,61.34654685349387,35.76626599248237,26.086852833096483,-16.922219599649452,-0.47313352764322175,112.6409799005146,3.1493637027747656,89.03943463031646,2.489480860233746,33.38301820498009,25.224023338118513,0.002095385890281358,-0.002204909401584325,0.023055941264884323,0.025199638249179274,0.02293916592830281,55.366748948416856,42.87825486869031,1.2912547191570602,-0.002469345841157211,-0.007608574817187463,0.053778507126924335,0.04203667771760866,-0.03985531582552326,10846928.282634843,1.1942345385378328,1,1,1,1,1,0,0,19,0,0,1
1772481813154,2026-03-02 20:03:33.154000+00:00,2218.7406283450723,13171511.021582002,2207.1762490679394,2218.7406283450723,2207.1762490679394,2163.2732372170776,2155.5044286137486,2158.889954549921,63.182579458863096,36.368460917735355,26.31578540068634,-23.049587488149882,-0.6337795690691146,69.66685689836731,1.9155844140875322,92.73203060309606,2.5497925472527223,36.83862189006459,31.653357363354644,0.0036041719516787633,-0.001568179021370453,0.025640492460097256,0.029337077155527934,0.027722892345213856,56.782938350407534,45.12002244408323,1.2584864828198339,0.005239445323868663,-0.01028177718207357,0.03241715469426132,0.04361790008826216,0.016808583290684354,10906857.108696574,1.2076357918982643,1,1,1,1,1,0,0,20,0,0,1
1772485394733,2026-03-02 21:03:14.733000+00:00,2226.645115793671,12465958.117078902,2218.7406283450723,2226.645115793671,2207.1762490679394,2169.3086542243723,2158.2942594835495,2160.2316409111836,73.64619827484577,35.04402882552641,28.563501245044005,14.005093288179523,0.39964278530605696,2.546647126082007,0.07266993012592582,104.38943157160384,2.9788079473203313,33.57271953159034,38.58060252604537,0.00510328686295927,-0.0008968396679982662,0.02643075316075708,0.03166892373909976,0.030743682124049456,56.76802739292458,47.988616697055384,1.1829477759546823,0.003562600940198335,0.006329585086470857,0.0011450244501123308,0.049187961821795634,-0.05356658802069292,10925360.511890406,1.1410111459033152,1,1,1,1,1,1,0,21,0,0,1
1772489017900,2026-03-02 22:03:37.900000+00:00,2226.383721706715,12545092.343875859,2226.645115793671,2226.645115793671,2218.7406283450723,2174.7443749369763,2160.9644344726935,2161.5415831051546,73.30662174314257,32.97122911343773,30.978717215056,19.20747263877547,0.5825525209476253,-15.406494126507368,-0.46727084615198167,108.75120096369801,3.2983666028808174,28.90803251653324,45.263516662964776,0.0063767548620694186,-0.00026700787853084105,0.02374501912264285,0.030273190150852513,0.02999809909204313,53.891324628052,50.365532018206736,1.0700040775618065,-0.00011739369022123469,0.008702283130713528,-0.006872406712142398,0.05135508635159236,0.00634802604450746,10978465.923322855,1.1426999392715547,1,1,1,1,1,1,0,22,0,0,1
1772492602843,2026-03-02 23:03:22.843000+00:00,2233.5752993467595,11347492.639090793,2226.383721706715,2233.5752993467595,2226.383721706715,2180.3473201188604,2163.811919369716,2162.9679933277607,73.26114475324403,32.76444163354235,33.490716018225996,14.834671001687184,0.4527673984988607,20.935276841268205,0.6389633333423035,128.4789635705506,3.9212926320409904,28.148722452222046,53.18879732082996,0.007641792062020189,0.00039017037910813547,0.02441261478698606,0.0322409629748986,0.03264371282275346,45.970001234648024,52.62632318426884,0.8735172524533994,0.003230160897211176,0.006686077143118974,0.009461673217662447,0.061032343929845245,-0.09546360217664707,11029578.693428848,1.0288237614961078,1,1,1,1,1,1,0,23,0,0,1
1772496237981,2026-03-03 00:03:57.981000+00:00,2206.963340563308,11225529.36859873,2233.5752993467595,2233.5752993467595,2206.963340563308,2182.882179208808,2165.5041319655434,2163.839188322524,65.1671058689463,33.55914546133551,35.5916917909807,-19.681775230362746,-0.5864802264717413,-0.21290850463128663,-0.006344276700268739,112.42807139588331,3.3501470269978024,25.447614742045516,58.830632947025606,0.008024943008301323,0.0007694396385851842,0.01103181911688356,0.01914529184487576,0.019929462629898673,25.607110794148454,53.23304073378044,0.48103791256655193,-0.011914511586528787,-0.008839206163011482,-9.646194078116732e-05,0.05367685760697327,-0.010748036977958897,11060522.927157935,1.0149185027260907,1,1,1,1,1,0,0,0,1,0,0
1772499742186,2026-03-03 01:02:22.186000+00:00,2209.083250425054,11080600.96270612,2206.963340563308,2233.5752993467595,2206.963340563308,2185.3775193246406,2167.213117003171,2164.735110344356,66.36754872977329,34.89772942412823,37.45088063772736,-17.300471281660975,-0.495747762595092,-9.657377920018462,-0.2767337038650168,60.00947897834885,1.7195811867592934,22.104282107562994,58.94290399762758,0.008381456433129755,0.0011447158809286633,0.010847430657078936,0.019319804357672395,0.02048663592546572,11.85611511232955,53.78959137797748,0.2204165305703262,0.0009605550861595535,-0.007770660157539577,-0.004352639419246462,0.027923415089632808,-0.01291060769909147,11111553.618102714,0.9972143719536963,1,1,1,1,1,0,0,1,1,0,0
